ID	FluxPsiDiff	NumIsoform	Type	RegP	FluxPsiG1	FluxPsiG2	TotalCountG1	TotalCountG2
ASM#11000	0.03737350686066665	2	SE	0.345416251044855	0.9934640522876667	0.956090545427	57.0	115.0
ASM#11001	0.033927915936666775	2	SE	0.0108996020765885	0.7278541763890001	0.6939262604523333	643.0	591.6666666666666
ASM#11002	NA	4	NA	NA	NA	NA	2.6666666666666665	0.0
ASM#11003	0.003959858500666602	46	NA	0.91266451154316	0.7580233743796666	0.754063515879	93.66666666666667	125.66666666666667
ASM#11004	0.005026486558733334	2	SE	0.636326168549444	0.9409902026060001	0.9359637160473334	416.0	477.6666666666667
ASM#11005	0.128425683195	11	NA	0.234362496069444	0.5333333333333333	0.42392806196000005	4.333333333333333	81.33333333333333
ASM#11006	0.1413932514066667	2	NA	0.000574607871039537	0.9048373848373333	0.7634441334306666	77.33333333333333	149.66666666666666
ASM#11007	0.04242609556433341	2	NA	0.0223615740933657	0.8521055617829999	0.8945316573473333	218.66666666666666	245.66666666666666
ASM#11008	0.0723725348726667	5	NA	0.358798021004049	0.5602693602693334	0.4878968253966667	10.0	19.0
ASM#11009	0.1143405281056667	10	NA	0.0312654492415216	0.494500670656	0.5580427176173334	113.0	144.0
ASM#11010	0.06799101510833339	8	NA	0.067238813874202	0.8381730004396667	0.7701819853313333	189.0	490.3333333333333
ASM#11011	0.10021898080499991	32	NA	0.0229953992635358	0.5979466820346667	0.6981656628396666	103.33333333333333	324.3333333333333
ASM#11012	0.11107937694699999	18	NA	0.140074214395216	0.898958164826	0.787878787879	49.0	31.0
ASM#11013	0.01264156536273335	23	NA	0.259395917593571	0.8366693634843334	0.848666696195	1264.0	1626.3333333333333
ASM#11014	0.03196930946306667	133	NA	0.502177164753238	0.9607843137253335	0.9927536231883334	19.666666666666668	48.0
ASM#11015	NA	2	NA	NA	NA	NA	1.6666666666666667	1.6666666666666667
ASM#11016	0.03258117985199993	9	NA	0.351554392534781	0.9106403013180001	0.94322148117	59.666666666666664	81.33333333333333
ASM#11017	0.03872573271466673	2	SE	0.174037052997506	0.7774745226516666	0.8162002553663333	651.6666666666666	397.3333333333333
ASM#11018	0.08839862915899999	3	NA	0.184242623761025	0.996212121212	0.907813492053	96.0	144.33333333333334
ASM#11019	0.4991617182796667	3	NA	0.000313975604924259	0.40648148148133334	0.905643199761	9.0	46.666666666666664
ASM#11020	0.13807382614863334	12	NA	0.332685286318386	0.6101972800086667	0.601412476999	50.0	309.6666666666667
ASM#11021	0.03184056734446668	10	NA	0.117412113597402	0.6643405050040001	0.6724337143316665	460.6666666666667	1270.6666666666667
ASM#11022	0.01415152061823333	3	NA	0.122891649777393	0.965391679632	0.9792891352096667	460.6666666666667	1271.0
